 Parameters used:

First geneneration spectra extracted for
excitation energies between  8500.-    0. keV
corresponding to y-channels   210 -   40
 Number of spectra=  171
 Ax0 = -2000.0 Ax1 =    20.0 Ay0 = -2000.0 Ay1 =    50.0
 AxW0=     0.0 AxW1=     0.0 AyW0=     0.0 AyW1=     0.0
 Weighting: 0 Level density parameter a=16.0 Exponent n=4.2
 Normalization= 2 Stat/Tot= 2 Areacorr.= 1
 Experimental lower gamma threshold:      400.0 keV (ch= 120)
 Upper threshold for statistical gammas:  400.0 keV (ch= 120)
 Average energy entry point in g.s. band:  300.(stat)     0.(tot)
 Sliding threshold given by Ex*R, with R = 0.30
 Multiplicities: MA = Af/Afg and ME = (Ex-ExEntry)/<Eg>

Iteration number:   1
Y-ch   Ex        Af        Ag       Afg  Mult    Sing Alpha MATot METot MASta MESta
130  4500.   379826.   249119.   130707. 2.91    1000  1.13  2.91  2.91  2.91  2.71
129  4450.   379665.   247600.   132065. 2.87    1000  1.13  2.87  2.87  2.87  2.68
128  4400.   373268.   241047.   132221. 2.82    1000  1.10  2.82  2.82  2.82  2.63
127  4350.   363007.   231335.   131672. 2.76    1000  1.05  2.76  2.76  2.76  2.57
126  4300.   349819.   220111.   129709. 2.70    1000  1.01  2.70  2.70  2.70  2.51
125  4250.   341618.   213540.   128079. 2.67    1000  1.00  2.67  2.67  2.67  2.48
124  4200.   338774.   210203.   128571. 2.63    1000  1.00  2.63  2.63  2.63  2.45
123  4150.   335781.   207596.   128186. 2.62    1000  1.00  2.62  2.62  2.62  2.43
122  4100.   333475.   205095.   128380. 2.60    1000  1.00  2.60  2.60  2.60  2.41
121  4050.   328884.   201404.   127481. 2.58    1000  1.00  2.58  2.58  2.58  2.39
120  4000.   323836.   197261.   126575. 2.56    1000  1.00  2.56  2.56  2.56  2.37
119  3950.   322312.   194544.   127769. 2.52    1000  1.00  2.52  2.52  2.52  2.33
118  3900.   325245.   196100.   129145. 2.52    1000  1.00  2.52  2.52  2.52  2.32
117  3850.   328952.   196793.   132159. 2.49    1000  1.00  2.49  2.49  2.49  2.30
116  3800.   339276.   201732.   137544. 2.47    1000  1.00  2.47  2.47  2.47  2.27
115  3750.   354121.   210005.   144117. 2.46    1000  1.00  2.46  2.46  2.46  2.26
114  3700.   375502.   221210.   154292. 2.43    1000  1.01  2.43  2.43  2.43  2.24
113  3650.   392757.   229853.   162905. 2.41    1000  1.00  2.41  2.41  2.41  2.21
112  3600.   407205.   236785.   170420. 2.39    1000  1.00  2.39  2.39  2.39  2.19
111  3550.   425943.   245844.   180099. 2.37    1000  1.00  2.37  2.37  2.37  2.17
110  3500.   449204.   257517.   191687. 2.34    1000  1.00  2.34  2.34  2.34  2.14
109  3450.   469319.   267515.   201804. 2.33    1000  1.01  2.33  2.33  2.33  2.12
108  3400.   481481.   272935.   208546. 2.31    1000  1.00  2.31  2.31  2.31  2.11
107  3350.   490273.   275879.   214395. 2.29    1000  1.01  2.29  2.29  2.29  2.08
106  3300.   498952.   278665.   220287. 2.27    1000  1.00  2.27  2.27  2.27  2.06
105  3250.   497955.   275873.   222082. 2.24    1000  1.00  2.24  2.24  2.24  2.04
104  3200.   489222.   269104.   220119. 2.22    1000  1.00  2.22  2.22  2.22  2.01
103  3150.   465650.   253307.   212343. 2.19    1000  1.00  2.19  2.19  2.19  1.98
102  3100.   427162.   229978.   197184. 2.17    1000  1.00  2.17  2.17  2.17  1.96
101  3050.   389575.   207093.   182482. 2.13    1000  1.01  2.13  2.13  2.13  1.92
100  3000.   361655.   189180.   172475. 2.10    1000  1.01  2.10  2.10  2.10  1.89
 99  2950.   338133.   174815.   163317. 2.07    1000  1.01  2.07  2.07  2.07  1.86
 98  2900.   321807.   163957.   157850. 2.04    1000  1.01  2.04  2.04  2.04  1.83
 97  2850.   309391.   155115.   154276. 2.01    1000  1.02  2.01  2.01  2.01  1.79
 96  2800.   292755.   144483.   148273. 1.97    1000  1.01  1.97  1.97  1.97  1.76
 95  2750.   272652.   133325.   139327. 1.96    1000  1.02  1.96  1.96  1.96  1.74
 94  2700.   254764.   123266.   131498. 1.94    1000  1.02  1.94  1.94  1.94  1.72
 93  2650.   244780.   117851.   126929. 1.93    1000  1.03  1.93  1.93  1.93  1.71
 92  2600.   251168.   118958.   132209. 1.90    1000  1.02  1.90  1.90  1.90  1.68
 91  2550.   283675.   132037.   151638. 1.87    1000  1.04  1.87  1.87  1.87  1.65
 90  2500.   322988.   147509.   175480. 1.84    1000  1.04  1.84  1.84  1.84  1.62
 89  2450.   345176.   152718.   192457. 1.79    1000  1.05  1.79  1.79  1.79  1.57
 88  2400.   328305.   139576.   188728. 1.74    1000  1.07  1.74  1.74  1.74  1.52
 87  2350.   293718.   119723.   173996. 1.69    1000  1.08  1.69  1.69  1.69  1.47
 86  2300.   276605.   108658.   167947. 1.65    1000  1.10  1.65  1.65  1.65  1.43
 85  2250.   240893.    92439.   148454. 1.62    1000  1.10  1.62  1.62  1.62  1.41
 84  2200.   193784.    72297.   121487. 1.60    1000  1.11  1.60  1.60  1.60  1.38
 83  2150.   160643.    59036.   101607. 1.58    1000  1.13  1.58  1.58  1.58  1.36
 82  2100.   144064.    53006.    91058. 1.58    1000  1.13  1.58  1.58  1.58  1.36
 81  2050.   123290.    43195.    80094. 1.54    1000  1.13  1.54  1.54  1.54  1.31
 80  2000.   102223.    34065.    68159. 1.50    1000  1.13  1.50  1.50  1.50  1.27
 79  1950.    93013.    30404.    62609. 1.49    1000  1.15  1.49  1.49  1.49  1.26
 78  1900.    88753.    28241.    60513. 1.47    1000  1.15  1.47  1.47  1.47  1.24
 77  1850.    88917.    28770.    60147. 1.48    1000  1.13  1.48  1.48  1.48  1.24
 76  1800.    85532.    29271.    56261. 1.52    1000  1.15  1.52  1.52  1.52  1.27
 75  1750.    72975.    24258.    48717. 1.52    1000  1.15  1.50  1.52  1.50  1.26
 74  1700.    55976.    18053.    37924. 1.50    1000  1.15  1.48  1.50  1.48  1.23
 73  1650.    60161.    19090.    41071. 1.48    1000  1.15  1.46  1.48  1.46  1.21
 72  1600.    74708.    23046.    51662. 1.46    1000  1.15  1.45  1.46  1.45  1.19
 71  1550.    65597.    19848.    45749. 1.46    1000  1.15  1.43  1.46  1.43  1.17
 70  1500.    56474.    16360.    40114. 1.45    1000  1.15  1.41  1.45  1.41  1.16
 69  1450.    60460.    16815.    43645. 1.43    1000  1.15  1.39  1.43  1.39  1.14
 68  1400.    73544.    19698.    53846. 1.41    1000  1.15  1.37  1.41  1.37  1.11
 67  1350.    84857.    21154.    63704. 1.38    1000  1.15  1.33  1.38  1.33  1.07
 66  1300.   100222.    23260.    76962. 1.35    1000  1.15  1.30  1.35  1.30  1.03
 65  1250.   103816.    21229.    82587. 1.29    1000  1.15  1.26  1.29  1.26  0.98
 64  1200.    90045.    15205.    74839. 1.26    1000  1.15  1.20  1.26  1.20  0.94
 63  1150.   103209.    11473.    91736. 1.22    1000  1.15  1.13  1.22  1.13  0.90
 62  1100.   109590.     9282.   100307. 1.17    1000  1.15  1.09  1.17  1.09  0.85
 61  1050.    78876.     5451.    73424. 1.12    1000  1.15  1.07  1.12  1.07  0.80
 60  1000.    48938.     3589.    45349. 1.13    1000  1.15  1.08  1.13  1.08  0.79
 59   950.    31135.     1976.    29159. 1.15    1000  1.15  1.07  1.15  1.07  0.79
 58   900.    25072.      890.    24182. 1.17    1000  1.15  1.04  1.17  1.04  0.78
 57   850.    28488.      342.    28146. 1.12    1000  1.15  1.01  1.12  1.01  0.72
 56   800.    28292.      129.    28163. 1.08    1000  1.15  1.00  1.08  1.00  0.67
 55   750.    23724.       65.    23660. 1.08    1000  1.15  1.00  1.08  1.00  0.65
 54   700.    26261.       32.    26229. 1.07    1000  1.15  1.00  1.07  1.00  0.61
 53   650.    28215.        0.    28215. 1.01    1000  1.15  1.00  1.01  1.00  0.55
 52   600.    29876.        0.    29876. 0.97    1000  1.15  1.00  0.97  1.00  0.49
 51   550.    25285.        0.    25285. 0.92    1000  1.15  1.00  0.92  1.00  0.42
 50   500.    13451.        0.    13451. 0.87    1000  1.15  1.00  0.87  1.00  0.35
 49   450.     5101.        0.     5101. 0.85    1000  1.15  1.00  0.85  1.00  0.38
 48   400.        0.        0.        0. 0.00    1000  1.15  0.00  0.00  0.00  0.00
 47   350.        0.        0.        0. 0.00    1000  1.15  0.00  0.00  0.00  0.00
 46   300.        0.        0.        0. 0.00    1000  1.15  0.00  0.00  0.00  0.00
 45   250.        0.        0.        0. 0.00    1000  1.15  0.00  0.00  0.00  0.00
 44   200.        0.        0.        0. 0.00    1000  1.15  0.00  0.00  0.00  0.00
 43   150.        0.        0.        0. 0.00    1000  1.15  0.00  0.00  0.00  0.00
 42   100.        0.        0.        0. 0.00    1000  1.15  0.00  0.00  0.00  0.00
 41    50.        0.        0.        0. 0.00    1000  1.15  0.00  0.00  0.00  0.00
 40     0.        0.        0.        0. 0.00    1000  1.15  0.00  0.00  0.00  0.00

Iteration number:  10
Y-ch   Ex        Af        Ag       Afg  Mult    Sing Alpha MATot METot MASta MESta
210  8500.    49348.    27864.    21484. 6.19    1000  1.15  2.30  6.19  2.30  5.97
209  8450.    50207.    30412.    19795. 6.08    1000  1.15  2.54  6.08  2.54  5.86
208  8400.    50638.    28963.    21675. 6.11    1000  1.15  2.34  6.11  2.34  5.90
207  8350.    49938.    26635.    23303. 6.06    1000  1.15  2.14  6.06  2.14  5.84
206  8300.    47998.    29225.    18773. 6.02    1000  1.15  2.56  6.02  2.56  5.80
205  8250.    45111.    31608.    13503. 6.03    1000  1.15  3.34  6.03  3.34  5.81
204  8200.    42435.    33605.     8830. 5.89    1000  1.15  4.81  5.89  4.81  5.67
203  8150.    41177.    33999.     7178. 5.74    1000  1.14  5.74  5.74  5.74  5.53
202  8100.    39657.    32779.     6879. 5.77    1000  1.03  5.77  5.77  5.77  5.55
201  8050.    40420.    33388.     7033. 5.75    1000  1.03  5.75  5.75  5.75  5.53
200  8000.    42674.    35244.     7431. 5.74    1000  1.01  5.74  5.74  5.74  5.53
199  7950.    45358.    37440.     7918. 5.73    1000  1.00  5.73  5.73  5.73  5.51
198  7900.    47381.    39066.     8314. 5.70    1000  1.01  5.70  5.70  5.70  5.48
197  7850.    49960.    41095.     8865. 5.64    1000  1.00  5.64  5.64  5.64  5.42
196  7800.    52408.    43235.     9173. 5.71    1000  1.01  5.71  5.71  5.71  5.49
195  7750.    55127.    45323.     9804. 5.62    1000  0.98  5.62  5.62  5.62  5.41
194  7700.    58252.    47970.    10282. 5.67    1000  0.98  5.67  5.67  5.67  5.44
193  7650.    61849.    50759.    11091. 5.58    1000  0.99  5.58  5.58  5.58  5.36
192  7600.    65652.    53422.    12230. 5.37    1000  0.97  5.37  5.37  5.37  5.16
191  7550.    72661.    57806.    14855. 4.89    1000  1.03  4.89  4.89  4.89  4.70
190  7500.    84083.    64764.    19319. 4.35    1000  1.03  4.35  4.35  4.35  4.18
189  7450.    96125.    72017.    24108. 3.99    1000  0.99  3.99  3.99  3.99  3.83
188  7400.   108508.    78456.    30052. 3.61    1000  0.90  3.61  3.61  3.61  3.46
187  7350.   122405.    86336.    36069. 3.39    1000  0.86  3.39  3.39  3.39  3.26
186  7300.   133969.    94839.    39130. 3.26    1000  0.85  3.42  3.26  3.42  3.12
185  7250.   142548.   100949.    41599. 3.20    1000  0.85  3.43  3.20  3.43  3.07
184  7200.   147203.   104400.    42804. 3.24    1000  0.85  3.44  3.24  3.44  3.10
183  7150.   143917.   101729.    42188. 3.41    1000  0.86  3.41  3.41  3.41  3.27
182  7100.   135262.    98397.    36865. 3.67    1000  0.93  3.67  3.67  3.67  3.51
181  7050.   123901.    94067.    29834. 4.15    1000  1.03  4.15  4.15  4.15  3.98
180  7000.   115954.    88023.    27931. 4.87    1000  1.15  4.15  4.87  4.15  4.66
179  6950.   112158.    91393.    20765. 5.40    1000  1.13  5.40  5.40  5.40  5.17
178  6900.   111958.    92144.    19815. 5.65    1000  1.12  5.65  5.65  5.65  5.40
177  6850.   114487.    94505.    19982. 5.73    1000  1.13  5.73  5.73  5.73  5.48
176  6800.   119304.    96680.    22624. 5.63    1000  1.15  5.27  5.63  5.27  5.38
175  6750.   123959.    92465.    31494. 5.45    1000  1.15  3.94  5.45  3.94  5.21
174  6700.   130969.    98903.    32066. 5.34    1000  1.15  4.08  5.34  4.08  5.10
173  6650.   137730.   102662.    35067. 5.21    1000  1.15  3.93  5.21  3.93  4.97
172  6600.   143256.   106139.    37118. 5.10    1000  1.15  3.86  5.10  3.86  4.87
171  6550.   147453.   113555.    33898. 5.05    1000  1.15  4.35  5.05  4.35  4.82
170  6500.   150900.   115427.    35473. 5.03    1000  1.15  4.25  5.03  4.25  4.80
169  6450.   148461.   112221.    36240. 5.07    1000  1.15  4.10  5.07  4.10  4.83
168  6400.   140000.   104794.    35206. 5.23    1000  1.15  3.98  5.23  3.98  4.98
167  6350.   128060.    89023.    39037. 5.41    1000  1.15  3.28  5.41  3.28  5.16
166  6300.   116129.    66136.    49993. 5.62    1000  1.15  2.32  5.62  2.32  5.35
165  6250.   108580.    40907.    67673. 5.77    1000  1.15  1.60  5.77  1.60  5.49
164  6200.   104356.    40732.    63624. 5.74    1000  1.15  1.64  5.74  1.64  5.46
163  6150.   101753.    40338.    61414. 5.77    1000  1.15  1.66  5.77  1.66  5.49
162  6100.    98102.    36771.    61331. 5.81    1000  1.15  1.60  5.81  1.60  5.52
161  6050.    94274.    35287.    58987. 5.76    1000  1.15  1.60  5.76  1.60  5.48
160  6000.    91701.    34627.    57074. 5.68    1000  1.15  1.61  5.68  1.61  5.39
159  5950.    89053.    36193.    52860. 5.54    1000  1.15  1.68  5.54  1.68  5.26
158  5900.    85294.    33054.    52240. 5.51    1000  1.15  1.63  5.51  1.63  5.23
157  5850.    81229.    34826.    46403. 5.34    1000  1.15  1.75  5.34  1.75  5.06
156  5800.    76613.    31585.    45029. 5.20    1000  1.15  1.70  5.20  1.70  4.94
155  5750.    72849.    31318.    41531. 4.98    1000  1.15  1.75  4.98  1.75  4.72
154  5700.    67415.    32561.    34854. 4.69    1000  1.15  1.93  4.69  1.93  4.44
153  5650.    62181.    32328.    29853. 4.45    1000  1.15  2.08  4.45  2.08  4.22
152  5600.    57859.    32635.    25224. 4.04    1000  1.15  2.29  4.04  2.29  3.82
151  5550.    53167.    32723.    20444. 3.72    1000  1.15  2.60  3.72  2.60  3.52
150  5500.    49435.    32437.    16998. 3.50    1000  1.15  2.91  3.50  2.91  3.30
149  5450.    45909.    31359.    14549. 3.39    1000  1.15  3.16  3.39  3.16  3.20
148  5400.    44885.    31327.    13558. 3.31    1000  1.13  3.31  3.31  3.31  3.13
147  5350.    44228.    30537.    13691. 3.23    1000  1.08  3.23  3.23  3.23  3.05
146  5300.    44288.    30732.    13557. 3.27    1000  1.04  3.27  3.27  3.27  3.08
145  5250.    46847.    32079.    14767. 3.17    1000  1.01  3.17  3.17  3.17  2.99
144  5200.    51082.    34892.    16190. 3.16    1000  1.00  3.16  3.16  3.16  2.97
143  5150.    57066.    38968.    18098. 3.15    1000  1.00  3.15  3.15  3.15  2.97
142  5100.    66183.    44979.    21204. 3.12    1000  1.00  3.12  3.12  3.12  2.94
141  5050.    80331.    54361.    25971. 3.09    1000  1.00  3.09  3.09  3.09  2.91
140  5000.   104456.    70402.    34055. 3.07    1000  1.00  3.07  3.07  3.07  2.88
139  4950.   136612.    91079.    45534. 3.00    1000  1.00  3.00  3.00  3.00  2.82
138  4900.   185410.   122411.    62999. 2.94    1000  1.00  2.94  2.94  2.94  2.76
137  4850.   245000.   160725.    84275. 2.91    1000  0.99  2.91  2.91  2.91  2.73
136  4800.   298931.   195258.   103673. 2.88    1000  1.00  2.88  2.88  2.88  2.70
135  4750.   333531.   218077.   115454. 2.89    1000  1.01  2.89  2.89  2.89  2.71
134  4700.   353711.   232310.   121401. 2.91    1000  1.06  2.91  2.91  2.91  2.73
133  4650.   371410.   245603.   125808. 2.95    1000  1.11  2.95  2.95  2.95  2.76
132  4600.   376401.   249005.   127396. 2.95    1000  1.14  2.95  2.95  2.95  2.76
131  4550.   375631.   247155.   128476. 2.92    1000  1.13  2.92  2.92  2.92  2.73
130  4500.   379826.   249119.   130707. 2.91    1000  1.13  2.91  2.91  2.91  2.71
129  4450.   379665.   247600.   132065. 2.87    1000  1.13  2.87  2.87  2.87  2.68
128  4400.   373268.   241047.   132221. 2.82    1000  1.10  2.82  2.82  2.82  2.63
127  4350.   363007.   231335.   131672. 2.76    1000  1.05  2.76  2.76  2.76  2.57
126  4300.   349819.   220110.   129709. 2.70    1000  1.01  2.70  2.70  2.70  2.51
125  4250.   341618.   213540.   128079. 2.67    1000  1.00  2.67  2.67  2.67  2.48
124  4200.   338774.   210203.   128571. 2.63    1000  1.00  2.63  2.63  2.63  2.45
123  4150.   335781.   207596.   128186. 2.62    1000  1.00  2.62  2.62  2.62  2.43
122  4100.   333475.   205095.   128380. 2.60    1000  1.00  2.60  2.60  2.60  2.41
121  4050.   328884.   201404.   127481. 2.58    1000  1.00  2.58  2.58  2.58  2.39
120  4000.   323836.   197261.   126575. 2.56    1000  1.00  2.56  2.56  2.56  2.37
119  3950.   322312.   194544.   127769. 2.52    1000  1.00  2.52  2.52  2.52  2.33
118  3900.   325245.   196100.   129145. 2.52    1000  1.00  2.52  2.52  2.52  2.32
117  3850.   328952.   196793.   132159. 2.49    1000  1.00  2.49  2.49  2.49  2.30
116  3800.   339276.   201732.   137544. 2.47    1000  1.00  2.47  2.47  2.47  2.27
115  3750.   354121.   210005.   144117. 2.46    1000  1.00  2.46  2.46  2.46  2.26
114  3700.   375502.   221210.   154292. 2.43    1000  1.01  2.43  2.43  2.43  2.24
113  3650.   392757.   229853.   162905. 2.41    1000  1.00  2.41  2.41  2.41  2.21
112  3600.   407205.   236785.   170420. 2.39    1000  1.00  2.39  2.39  2.39  2.19
111  3550.   425943.   245844.   180099. 2.37    1000  1.00  2.37  2.37  2.37  2.17
110  3500.   449204.   257517.   191687. 2.34    1000  1.00  2.34  2.34  2.34  2.14
109  3450.   469319.   267515.   201804. 2.33    1000  1.01  2.33  2.33  2.33  2.12
108  3400.   481481.   272935.   208546. 2.31    1000  1.00  2.31  2.31  2.31  2.11
107  3350.   490273.   275879.   214395. 2.29    1000  1.01  2.29  2.29  2.29  2.08
106  3300.   498952.   278665.   220287. 2.27    1000  1.00  2.27  2.27  2.27  2.06
105  3250.   497955.   275874.   222082. 2.24    1000  1.00  2.24  2.24  2.24  2.04
104  3200.   489222.   269104.   220119. 2.22    1000  1.00  2.22  2.22  2.22  2.01
103  3150.   465650.   253307.   212343. 2.19    1000  1.00  2.19  2.19  2.19  1.98
102  3100.   427162.   229978.   197184. 2.17    1000  1.00  2.17  2.17  2.17  1.96
101  3050.   389575.   207093.   182482. 2.13    1000  1.01  2.13  2.13  2.13  1.92
100  3000.   361655.   189180.   172475. 2.10    1000  1.01  2.10  2.10  2.10  1.89
 99  2950.   338133.   174815.   163317. 2.07    1000  1.01  2.07  2.07  2.07  1.86
 98  2900.   321807.   163957.   157850. 2.04    1000  1.01  2.04  2.04  2.04  1.83
 97  2850.   309391.   155115.   154276. 2.01    1000  1.02  2.01  2.01  2.01  1.79
 96  2800.   292755.   144483.   148273. 1.97    1000  1.01  1.97  1.97  1.97  1.76
 95  2750.   272652.   133325.   139327. 1.96    1000  1.02  1.96  1.96  1.96  1.74
 94  2700.   254764.   123266.   131498. 1.94    1000  1.02  1.94  1.94  1.94  1.72
 93  2650.   244780.   117851.   126929. 1.93    1000  1.03  1.93  1.93  1.93  1.71
 92  2600.   251168.   118958.   132209. 1.90    1000  1.02  1.90  1.90  1.90  1.68
 91  2550.   283675.   132037.   151638. 1.87    1000  1.04  1.87  1.87  1.87  1.65
 90  2500.   322988.   147509.   175480. 1.84    1000  1.04  1.84  1.84  1.84  1.62
 89  2450.   345176.   152719.   192457. 1.79    1000  1.05  1.79  1.79  1.79  1.57
 88  2400.   328305.   139576.   188728. 1.74    1000  1.07  1.74  1.74  1.74  1.52
 87  2350.   293718.   119723.   173996. 1.69    1000  1.08  1.69  1.69  1.69  1.47
 86  2300.   276605.   108658.   167947. 1.65    1000  1.10  1.65  1.65  1.65  1.43
 85  2250.   240893.    92439.   148454. 1.62    1000  1.10  1.62  1.62  1.62  1.41
 84  2200.   193784.    72297.   121487. 1.60    1000  1.11  1.60  1.60  1.60  1.38
 83  2150.   160643.    59036.   101607. 1.58    1000  1.13  1.58  1.58  1.58  1.36
 82  2100.   144064.    53006.    91058. 1.58    1000  1.13  1.58  1.58  1.58  1.36
 81  2050.   123290.    43195.    80094. 1.54    1000  1.13  1.54  1.54  1.54  1.31
 80  2000.   102223.    34065.    68159. 1.50    1000  1.13  1.50  1.50  1.50  1.27
 79  1950.    93013.    30406.    62607. 1.49    1000  1.15  1.49  1.49  1.49  1.26
 78  1900.    88753.    28242.    60511. 1.47    1000  1.15  1.47  1.47  1.47  1.24
 77  1850.    88917.    28770.    60147. 1.48    1000  1.13  1.48  1.48  1.48  1.24
 76  1800.    85532.    29273.    56259. 1.52    1000  1.15  1.52  1.52  1.52  1.27
 75  1750.    72975.    24264.    48711. 1.52    1000  1.15  1.50  1.52  1.50  1.26
 74  1700.    55976.    18056.    37921. 1.50    1000  1.15  1.48  1.50  1.48  1.23
 73  1650.    60161.    19091.    41071. 1.48    1000  1.15  1.46  1.48  1.46  1.21
 72  1600.    74708.    23043.    51665. 1.46    1000  1.15  1.45  1.46  1.45  1.19
 71  1550.    65597.    19847.    45750. 1.46    1000  1.15  1.43  1.46  1.43  1.17
 70  1500.    56474.    16363.    40110. 1.45    1000  1.15  1.41  1.45  1.41  1.16
 69  1450.    60460.    16818.    43642. 1.43    1000  1.15  1.39  1.43  1.39  1.14
